npsn,nama_smk,status,akreditasi,alamat,kab_kota,kecamatan,telp,fax
20339238,SMKS SULTAN FATTAH SALATIGA,Swasta,,JL. DIPONEGORO NO. 115 SALATIGA RT 4 RW 4 Sidorejo Lor Kode Pos 50714,Kota Salatiga,Kec. Sidorejo,298313682,298313682
20340301,SMK Dr. SOETOMO CILACAP,Swasta,,JL. Dr. Soetomo No. 11 RT 1 RW 13 Sidanegara Kode Pos 53223,Kab. Cilacap,Kec. Cilacap Tengah,282534551,282520830
20340302,SMK TAMTAMA 2 SIDAREJA,Swasta,,JL.JENDRAL  AHMAD YANI NO.31 SIDAREJA RT 7 RW 1 Tegalsari Kode Pos 53261,Kab. Cilacap,Kec. Sidareja,280524310,280524310
20340339,SMKN 1 SAYUNG,Negeri,,JL. RAYA SEMARANG - DEMAK KM 14 DI ONGGORAWE - KEC. SAYUNG RT 3 RW 4 Loireng Kode Pos 59563,Kab. Demak,Kec. Sayung,246514180,246514180
20340340,SMKS PONTREN DARUSSALAM DEMAK,Swasta,,"JL. RAYA DEMAK - BONANG KM. 0,1 KALICILIK DEMAK RT 1 RW 3 Kalicilik Kode Pos 59514",Kab. Demak,Kec. Demak,2916905105,2916905105
20340341,SMKS MIFTAHUL ULUM BOARDING SCHOOL,Swasta,,DIPONEGORO JOGOLOYO WONOSALAM DEMAK RT 1 RW 3 Jogoloyo Kode Pos 59571,Kab. Demak,Kec. Wonosalam,81326030114,
20340342,SMKS NURUL MUSHTHOFA,Swasta,,"KARANGANYAR, MIJEN, GANG WALISONGO RT 0 RW 0 KEDUNGWARU KIDUL Kode Pos 59582",Kab. Demak,Kec. Karanganyar,82226524096,
20340343,SMKS SHOLIHIYYAH MRANGGEN,Swasta,,JL. DESA KALITENGAH RT 6 RW 1 Kalitengah Kode Pos 59567,Kab. Demak,Kec. Mranggen,81575914979,
20340347,SMK NEGERI JUMO,Negeri,,JALAN RAYA JUMO-KEDU KM. 02 RT 4 RW 4 GEDONGSARI Kode Pos 56256,Kab. Temanggung,Kec. Jumo,293596896,293596895
20340348,SMK NEGERI TEMBARAK,Negeri,,JL. MANTENAN RT 1 RW 1 Greges Kode Pos 56261,Kab. Temanggung,Kec. Tembarak,2935528569,2934903350
20340552,SMKS TARUNA BANGSA,Swasta,,JL. IMAM BONJOL RT 1 RW 1 Pakembaran Kode Pos 54217,Kab. Tegal,Kec. Slawi,85742878855,
20340638,SMK NEGERI 1 PETARUKAN,Negeri,,JALAN RAYA PETARUKAN PEGUNDAN KM 3 RT 1 RW 2 PEGUNDAN Kode Pos 52362,Kab. Pemalang,Kec. Petarukan,2843277575,2843277557
20340639,SMKS MUHAMMADIYAH 5 PETARUKAN,Swasta,,JL.RAYA KENDAL SARI RT 1 RW 2 Kendalsari Kode Pos 52362,Kab. Pemalang,Kec. Petarukan,2843278814,
20340680,SMKS PARIWISATA LIBERTY PEMALANG,Swasta,,"Jl. D.I Panjaitan KM.3, Komplek Kampus STIT, Paduraksa, Pemalang. RT 0 RW 0 Beji Kode Pos 52319",Kab. Pemalang,Kec. Taman,284325875,
20340716,SMKS MUHAMMADIYAH 6 SIMO,Swasta,,"Jalan Madu, Ngreni RT 4 RW 2 Simo Kode Pos 57377",Kab. Boyolali,Kec. Simo,2763295069,3295069
20340717,SMKS BHAKTI KARYA SIMO,Swasta,,JALAN SINGOPRONO RAYA RT 14 RW 4 Pelem Kode Pos 57377,Kab. Boyolali,Kec. Simo,2763295016,
20340722,SMK NUSAPUTERA 1,Swasta,,Jl. Ki Mangunsarkoro No. 59 RT 2 RW 5 Gabahan Kode Pos 50136,Kota Semarang,Kec. Semarang Tengah,86400027,243565315
20340727,SMKS MUHAMMADIYAH 4 KLATEN TENGAH,Swasta,,JL. JOMBOR INDAH KM 1 RT 1 RW 4 Buntalan Kode Pos 57419,Kab. Klaten,Kec. Klaten Tengah,272321518,272321518
20340755,SMKS NURUL ISLAM LARANGAN,Swasta,,JL. RAYA JEND. A. YANI NO. 03 RT 2 RW 1 Slatri Kode Pos 52262,Kab. Brebes,Kec. Larangan,2836183363,2836183394
20340771,SMK  AL ITTIHAD BRINGIN,Swasta,,JL. KH Misbah No. 11 Poncol RT 4 RW 2 Popongan Kode Pos 50772,Kab. Semarang,Kec. Bringin,87700072849,
20340783,SMKS NURUL HUDA JIKEN,Swasta,,JLN. RAYA BLORA-CEPU KM. 12 JIKEN RT 1 RW 13 Jiken Kode Pos 58372,Kab. Blora,Kec. Jiken,525215,
20340786,SMKS BUDI UTOMO BREBES,Swasta,,JL. TAMAN SISWA NO. 23 BREBES RT 0 RW 0 Brebes Kode Pos 52212,Kab. Brebes,Kec. Brebes,283672430,
20340792,SMKN 1 KARANGANYAR,Negeri,,JL. R. W. MONGINSIDI NO.1 KARANGANYAR RT 1 RW 4 Tegalgede Kode Pos 57714,Kab. Karanganyar,Kec. Karanganyar,0271-495079,0271-495079
20340806,SMKS MIFTAHUSSHOLIHIN SIGALUH,Swasta,,JL. SIGALUH KM 10 BANJARNEGARA RT 0 RW 0 GEMBONGAN Kode Pos 53481,Kab. Banjarnegara,Kec. Sigaluh,85725083542,
20340813,SMKS SYAFAATUL UMMAH BANJARATMA,Swasta,,JALAN RAYA BANJARATMA UTARA GG. BATARA 1 RT 5 RW 9 Banjaratma Kode Pos 52253,Kab. Brebes,Kec. Bulakamba,2836175274,2836175274
20340817,SMKS DARUNNAJAH BANJARNEGARA,Swasta,,"JL. Raya Karangkobar KM. 07, Banjarmangu, Banjarnegara RT 6 RW 1 Kesenet Kode Pos 53452",Kab. Banjarnegara,Kec. Banjarmangu,2865986750,0
20340872,SMKS PANCASILA 10 WURYANTORO,Swasta,,JL. RAYA WURYANTORO WONOGIRI RT 1 RW 2 Wuryantoro Kode Pos 57661,Kab. Wonogiri,Kec. Wuryantoro,2735329072,
20340883,SMK AL MU`ALLIM KESUGIHAN,Swasta,,JL. KEMERDEKAAN TIMUR NO. 06 KESUGIHAN KIDUL CILACAP RT 4 RW 6 Kesugihan Kidul Kode Pos 53274,Kab. Cilacap,Kec. Kesugihan,282695626,282695626
20340943,SMK MUHAMMADIYAH 6 KARANGANYAR,Swasta,,IR. H JUANDA RT 3 RW 5 Bejen Kode Pos 57716,Kab. Karanganyar,Kec. Karanganyar,271494540,271494540
20340971,SMKS YPE SAWUNGGALIH KUTOARJO,Swasta,,JL. SEMAWUNG DALEMAN KUTOARJO  RT 3 RW 5 SEMAWUNG DALEMAN Kode Pos 54213,Kab. Purworejo,Kec. Kutoarjo,275641342,275641342
20341010,SMKN 5 KENDAL,Negeri,,JL. RAYA BOGOSARI PAGERUYUNG KENDAL RT 5 RW 1 Tambahrejo Kode Pos 51361,Kab. Kendal,Kec. Pageruyung,294451581,2943652151
20341016,SMKS DARUL AMANAH SUKOREJO,Swasta,,JL. KABUNAN SUKOREJO KENDAL RT 3 RW 3 NGADIWARNO SUKOREJO KENDA Kode Pos 51363,Kab. Kendal,Kec. Sukorejo,294452473,294452473
20341017,SMKS AL MUSYAFFA KENDAL,Swasta,,KAMPIR RT 1 RW 5 Sudipayung Kode Pos 51357,Kab. Kendal,Kec. Ngampel,82137426116,
20341018,SMKS PELITA HARAPAN KANGKUNG KENDAL,Swasta,,KOMPLEK PON-PES SALAFIYAH KARANGMALANG KANGKUNG KENDAL RT 1 RW 3 Karangmalang Wetan Kode Pos 51353,Kab. Kendal,Kec. Kangkung,81390390360,294387641
20341055,SMKS PUSPA JATI,Swasta,,DS. SANGUBANYU KEC. BULUSPESANTREN RT 4 RW 2 Sangubanyu Kode Pos 54391,Kab. Kebumen,Kec. Buluspesantren,87824068884,
20341062,SMK ISLAM 45 WIRADESA,Swasta,,Komplek Pondok Pesantren Al Amin Kauman Wiradesa RT 12 RW 6 Kauman Kode Pos 51152,Kab. Pekalongan,Kec. Wiradesa,285431548,285
20341105,SMKS MAARIF NU WIROSARI,Swasta,,Jln. Raya Wirosari - Kuwu Km.3 Kalirejo Wirosari RT 3 RW 3 Kalirejo Kode Pos 58192,Kab. Grobogan,Kec. Wirosari,81325748185,
20341128,SMK MAARIF NU KEDUNGREJA,Swasta,,Jalan Kenil Kedungreja RT 5 RW 4 Kedungreja Kode Pos 53263,Kab. Cilacap,Kec. Kedungreja,81327134212,81327134212
20341137,SMK KRISTEN TERANG BANGSA,Swasta,,Jl. Arteri Utara Kompleks Grand Marina RT 0 RW 0 Tawangsari Kode Pos 50144,Kota Semarang,Kec. Semarang Barat,2476631811,2476631811
20341141,SMKS MUHAMMADIYAH 4 SURAKARTA,Swasta,,SLAMET RIYADI NO 443 RT 1 RW 10 Pajang Kode Pos 57146,Kota Surakarta,Kec. Laweyan,271712192,271712192
20341142,SMKS TEKNO SA SURAKARTA,Swasta,,JL. PAKEL NO.66 RT 4 RW 9 Sumber Kode Pos 57138,Kota Surakarta,Kec. Banjarsari,271727966,271724401
20341173,SMKS ALFATTAAH BOARDING SCHOOL,Swasta,,SULTAN FATAH SETINGGIL BINTORO RT 6 RW 2 Bintoro Kode Pos 59511,Kab. Demak,Kec. Demak,2916904734,2916904734
20341174,SMK FATAHILLAH CIPARI,Swasta,,JL. KH. AHMAD DAHLAN NO. 1 RT 9 RW 2 Cipari Kode Pos 53262,Kab. Cilacap,Kec. Cipari,85726320488,0
20341175,SMKS NURUL HUDA NGAWEN,Swasta,,Jl. Blora-Purwodadi Km.10 Pudak Sarimulyo Ngawen Blora RT 2 RW 1 Sarimulyo Kode Pos 58254,Kab. Blora,Kec. Ngawen,2964312097,2964312097
20341187,SMK KARTIKA NUSANTARA,Swasta,,Jl. Kh. Zainudin No. 53 RT 2 RW 2 Karangroto Kode Pos 50117,Kota Semarang,Kec. Genuk,2476580022,2476580022
20341188,SMKS DARMA LESTARI,Swasta,,DIPOMANGGOLO RT 4 RW 5 Pulutan Kode Pos 50716,Kota Salatiga,Kec. Sidorejo,298322623,298322623
20341198,SMKS MUHAMMADIYAH SEMPOR,Swasta,,JURANG JERO RT 03 RW 06 SAMPANG SEMPOR RT 0 RW 0 Sampang Kode Pos 54421,Kab. Kebumen,Kec. Sempor,,
20341206,SMK NEGERI 1 PRINGAPUS,Negeri,,"JATIRUNGGO, PRINGAPUS RT 1 RW 3 Jatirunggo Kode Pos 50553",Kab. Semarang,Kec. Pringapus,246930023,
20341221,SMK TARUNA BANGSA,Swasta,,JL. PATI - KAYEN KM 7 RT 1 RW 1 Pantirejo Kode Pos 59173,Kab. Pati,Kec. Gabus,8282951110,
20341224,SMK NEGERI 1 BINANGUN,Negeri,,JL.LAPANGAN RT 4 RW 2 Jati Kode Pos 53281,Kab. Cilacap,Kec. Binangun,8112613264,0
20341245,SMKS MUHAMMADIYAH KUNDURAN,Swasta,,JL.BAKAH - KUNDURAN KM.0.5 RT 2 RW 2 Kunduran Kode Pos 58255,Kab. Blora,Kec. Kunduran,2964312210,2964312210
20341263,SMK TRIATMA JAYA,Swasta,,Jl. Dr. Cipto No. 46 B RT 6 RW 4 Bugangan Kode Pos 50126,Kota Semarang,Kec. Semarang Timur,0,
20341264,SMKS AL HIKMAH,Swasta,,Jln. Bakalrejo No. 2 RT 1 RW 2 Bakalrejo Kode Pos 59565,Kab. Demak,Kec. Guntur,2916913257,2916913257
20341315,SMKS AL GHAZALI MIRIT,Swasta,,"JL. PASAR TLOGOPRAGOTO MIRIT, KEBUMEN RT 2 RW 2 Tlogopragoto Kode Pos 54395",Kab. Kebumen,Kec. Mirit,8122999237,
20341324,SMKN 1 KISMANTORO,Negeri,,JALAN RAYA PURWANTORO - PAKISBARU KM-7 RT 1 RW 1 Kismantoro Kode Pos 57696,Kab. Wonogiri,Kec. Kismantoro,,
20341328,SMK ROBBI RODLIYYA,Swasta,,Jl. Wolter Monginsidi No. 59 RT 2 RW 4 Banjardowo Kode Pos 50117,Kota Semarang,Kec. Genuk,246580473,247478746
20341340,SMKS NU AL HIDAYAH,Swasta,,DESA GETASSRABI NO.1 Rt.11 Rw.05  RT 11 RW 5 Getasrabi Kode Pos 59354,Kab. Kudus,Kec. Gebog,82329672008,
20341349,SMKS DUTA KARYA,Swasta,,JALAN SOSROKARTONO PANJANG RT 3 RW 1 Panjang Kode Pos 59326,Kab. Kudus,Kec. Bae,291444726,291444727
20341355,SMKS AL MADANI,Swasta,,PURWOREJO KM. 25 KEPIL WONOSOBO RT 2 RW 9 Kepil Kode Pos 56374,Kab. Wonosobo,Kec. Kepil,2863399047,268
20341356,SMK PIKA,Swasta,,Jl. Imam Bonjol No 96 RT 0 RW 0 Pandansari Kode Pos 50139,Kota Semarang,Kec. Semarang Tengah,024 3541264,024 3582641
20341359,SMKS PELITA AL QURAN,Swasta,,JL. DIENG KM. 5 KRASAK RT 1 RW 1 Krasak Kode Pos 56351,Kab. Wonosobo,Kec. Mojotengah,0286-323681,
20341364,SMKS KARYA MEDIA TIRTOMOYO,Swasta,,"JL. RUTE JEND. SUDIRMAN NO 3 PUNDUNGAN TIRTOMOYO, WONOGIRI KM 40 RT 1 RW 1 Sidorejo Kode Pos 57672",Kab. Wonogiri,Kec. Tirtomoyo,,
20341365,SMK HISBA BUANA,Swasta,,Jl. KH Zainuddin No. 1 RT 4 RW 2 Karangroto Kode Pos 50117,Kota Semarang,Kec. Genuk,2476580108,2476580108
20341371,SMKS DARUL FALAH AL MASOEMIYAH,Swasta,,JL. KEMUKUS NO. 5A RT 1 RW 7 Pruwatan Kode Pos 52273,Kab. Brebes,Kec. Bumiayu,8129398003,
20341372,SMKS MUHAMMADIYAH 2 PAGUYANGAN,Swasta,,JL. K.H. AHMAD DAHLAN NO. 05 RT 2 RW 1 Cilibur Kode Pos 52276,Kab. Brebes,Kec. Paguyangan,85225633233,
20341373,SMKS MAARIF NU 1 SIRAMPOG,Swasta,,JL. KARANGMANGU RT 4 RW 1 Plompong Kode Pos 52272,Kab. Brebes,Kec. Sirampog,82325793181,
20341374,SMKS NURUL HUDA LOSARI,Swasta,,JL. AGUS MIFTAH NO. 72B RT 1 RW 2 Kalibuntu Kode Pos 52255,Kab. Brebes,Kec. Losari,,
20341375,SMK BHAKTI UTAMA NU SONGGOM,Swasta,,JALAN RAYA KARANGSEMBUNG RT 3 RW 5 Karangsembung Kode Pos 52266,Kab. Brebes,Kec. Songgom,2833295546,
20341386,SMKS AL KAUTSAR,Swasta,,JL. DEMAK-PURWODADI KM.15 RT 8 RW 2 Megonten Kode Pos 59573,Kab. Demak,Kec. Kebonagung,81327642412,
20341387,SMKS SULTAN FATTAH DEMAK,Swasta,,DIPONEGORO NO. 47 - 49 RT 3 RW 2 Jogoloyo Kode Pos 59571,Kab. Demak,Kec. Wonosalam,2916904032,
20341388,SMKS AL KAUTSARIYYAH,Swasta,,K.H. KHANAFI RT 11 RW 4 Jamus Kode Pos 59567,Kab. Demak,Kec. Mranggen,81393100070,
20341389,SMKS MIFTAHUL QULUB,Swasta,,JL. KAUMAN NO.1 DESA KEDONDONG  RT 1 RW 4 Kedondong Kode Pos 59581,Kab. Demak,Kec. Gajah,81315667939,2915742188
20341390,SMKS KY AGENG GIRI,Swasta,,GIRIKUSUMO RAYA RT 5 RW 3 Banyumeneng Kode Pos 59567,Kab. Demak,Kec. Mranggen,8112882426,
20341391,SMKS PEMBANGUNAN MRANGGEN,Swasta,,KEMBANGARUM NO. 148 RT 1 RW 1 KEMBANGARUM Kode Pos 59567,Kab. Demak,Kec. Mranggen,246773073,
20341392,SMKS ISLAM AL AMIN BONANG DEMAK,Swasta,,JL. MORO-DEMAK NO. 04 Gempol Jatirogo Bonang Demak Jawa Tengah RT 4 RW 2 Jatirogo Kode Pos 59552,Kab. Demak,Kec. Bonang,85325120548,
20341398,SMK NEGERI 1 LEBAKBARANG,Negeri,,Jl. Raya Lebakbarang RT 4 RW 5 Lebakbarang Kode Pos 51183,Kab. Pekalongan,Kec. Lebakbarang,85200440016,
20341399,SMK NEGERI 1 KARANGDADAP,Negeri,,Jl. Raya Kedungkebo No. 6 RT 1 RW 1 Kedungkebo Kode Pos 51174,Kab. Pekalongan,Kec. Karangdadap,8112613003,
20341401,SMK MUHAMMADIYAH KARANGANYAR,Swasta,,Jl. Raya Karanganyar- Kajen KM. 3 RT 1 RW 1 Kulu Kode Pos 51182,Kab. Pekalongan,Kec. Karanganyar,285381496,
20341402,SMK DIPONEGORO KARANGANYAR,Swasta,,"Jl. Raya Karanganyar KM 1,5 Kayugeritan RT 0 RW 0 KAYUGERITAN Kode Pos 51182",Kab. Pekalongan,Kec. Karanganyar,85727156664,
20341403,SMK BINA UMAT SIWALAN,Swasta,,Jl. Raya Rembun - Siwalan RT 2 RW 6 Rembun Kode Pos 51154,Kab. Pekalongan,Kec. Siwalan,85742465915,
20341436,SMK ISLAM AL HAKIM AL FITROH,Swasta,,JL. LEBAK - TANJUNG KM.02 RT 2 RW 3 Lebak Kode Pos 59456,Kab. Jepara,Kec. Pakis Aji,85268685118,
20341437,SMKS AL HUSAIN KELING,Swasta,,Jl.RAYA SAMBUNGOYOT - WATUAJI KM 05 KELING JEPARA RT 1 RW 1 Watuaji Kode Pos 59454,Kab. Jepara,Kec. Keling,82301517731,
20341439,SMKS AZ ZAHRA,Swasta,,Jl. JEPARA-BANGSRI KM.12 RT 2 RW 1 Sekuro Kode Pos 59452,Kab. Jepara,Kec. Mlonggo,2914270020,2914270020
20341440,SMK HASAN KAFRAWI MAYONG,Swasta,,JL. RAYA MAYONG PANCUR KM 08 RT 6 RW 2 Pancur Kode Pos 59465,Kab. Jepara,Kec. Mayong,85290719676,
20341441,SMKS ISLAM MANBAUL ULUM,Swasta,,JL. MAYONG-PULE KM 4 KEDUNGOMBO BUARAN MAYONG JEPARA RT 1 RW 1 Buaran Kode Pos 59465,Kab. Jepara,Kec. Mayong,2917512057,2917512057
20341442,SMK NEGERI 1 KALINYAMATAN,Negeri,,PURWOGONDO - BATUKALI KM.4 RT 0 RW 0 SENDANG Kode Pos 59467,Kab. Jepara,Kec. Kalinyamatan,2917520332,
20341443,SMKS TERPADU DARUL ULUM,Swasta,,K.H. ABDULLAH MATHORI RT 3 RW 4 BANDUNGHARJO Kode Pos 59458,Kab. Jepara,Kec. Donorojo,2914277112,
20341453,SMKS PLUS AL_MADINAH SALATIGA,Swasta,,KH ABDUL WAHID  NO 6 RT 2 RW 5 Kauman Kidul Kode Pos 50712,Kota Salatiga,Kec. Sidorejo,85741048318,
20341454,SMKS ASTRINDO,Swasta,,Jalan Dewi Sartika No 75 Rt. 01 Rw. 02 RT 9 RW 6 Pesurungan Kidul Kode Pos 52113,Kota Tegal,Kec. Tegal Barat,340356,0
20341469,SMKS AL IKHLASH,Swasta,,ARUM 29 RT 2 RW 10 Randugunting Kode Pos 52131,Kota Tegal,Kec. Tegal Selatan,283324978,283324978
20341471,SMKS PUTRA BANGSA SALAMAN,Swasta,,JL. BRENGKEL I SALAMAN RT 1 RW 7 Salaman Kode Pos 56162,Kab. Magelang,Kec. Salaman,2933218712,
20341477,SMKS VIP AL HUDA KEBUMEN,Swasta,,Gg. Pemali No. 60 Jetis Kutosari Kebumen RT 7 RW 4 Kutosari Kode Pos 54317,Kab. Kebumen,Kec. Kebumen,287381917,287384007
20341514,SMKS MUHAMMADIYAH PURWOREJO,Swasta,,JL.PEMOTONGAN HEWAN NO 19 BALEDONO PURWOREJO RT 2 RW 8 Purworejo Kode Pos 54118,Kab. Purworejo,Kec. Purworejo,275323296,
20341520,SMKN JATIPURO,Negeri,,"JL.RAYA JATIPURO - KARANGANYAR KM. 1,5 RT 17 RW 8 Jatiharjo Kode Pos 57784",Kab. Karanganyar,Kec. Jatipuro,8112950033,
20341528,SMKS BINA ISLAM MANDIRI KERSANA,Swasta,,JL. RAYA DESA LIMBANGAN KERSANA BREBES RT 8 RW 8 Limbangan Kode Pos 52264,Kab. Brebes,Kec. Kersana,85870155003,283882068
20341556,SMKS MIFTAHUL HUDA,Swasta,,JL. RAYA PESAWAHAN RAWALO RT 2 RW 4 PESAWAHAN Kode Pos 53173,Kab. Banyumas,Kec. Rawalo,8122856485,2816848227
20341574,SMK CORDOVA MARGOYOSO,Swasta,,JL. POL GARUT KAJEN RT 5 RW 2 Kajen Kode Pos 59154,Kab. Pati,Kec. Margoyoso,2954150339,2954150339
20341602,SMKS MIFTAHUL HUDA,Swasta,,JL.MASJID NO. 2 DESA PERON KEC. LIMBANGAN KAB. KENDAL RT 2 RW 2 RON KEC. LIMBANGAN KAB. K Kode Pos 51383,Kab. Kendal,Kec. Limbangan,81226274349,
20342853,SMKN 1 KARANGGAYAM,Negeri,,"JL. KEBAKALAN-KARANGGAYAM KM.10 KEBAKALAN, KARANGGAYAM, KEBUMEN 54365 RT 3 RW 4 Kebakalan Kode Pos 54365",Kab. Kebumen,Kec. Karanggayam,85728488166,85728488166
20343648,SMKS BINA NUSA SLAWI,Swasta,,JL. IR. JUANDA PAKEMBARAN SLAWI RT 0 RW 0 Pakembaran Kode Pos 52419,Kab. Tegal,Kec. Slawi,2836198454,2836198454
20343719,SMKN 6 KENDAL,Negeri,,Jalan Raya Sukorejo Parakan KM 3 Pagersari Patean RT 2 RW 4 Pagersari Kode Pos 51364,Kab. Kendal,Kec. Patean,294452306,294452306
20343758,SMKS MUHAMMADIYAH 07 WONOSEGORO,Swasta,,JALAN RAYA WONOSEGORO RT 5 RW 1 Ketoyan Kode Pos 57382,Kab. Boyolali,Kec. Wonosegoro,81329251082,
20344553,SMK BHUMI PHALA PARAKAN,Swasta,,JALAN KOSASIH NO. 25 RT 2 RW 16 Parakan Kauman Kode Pos 56254,Kab. Temanggung,Kec. Parakan,293596146,
20344557,SMK GANESA SATRIA 4 KEDU,Swasta,,JL Raya Kedu-Parakan KM 01 Kedu Temanggung RT 0 RW 0 Kedu Kode Pos 56252,Kab. Temanggung,Kec. Kedu,4902179,4902179
20344558,SMK MUHAMMADIYAH 1 NGADIREJO,Swasta,,JALAN RAYA CANDIROTO NGADIREJO RT 4 RW 3 NGAREN/NGADIREJO/TEMANGGU Kode Pos 56255,Kab. Temanggung,Kec. Ngadirejo,2935916044,
20344559,SMK NEGERI BANSARI,Negeri,,DUSUN PUTIHAN RT 1 RW 1 CAMPURANOM/BANSARI/TEMANG Kode Pos 56265,Kab. Temanggung,Kec. Bansari,8112951545,
20344570,SMK NEGERI PRINGSURAT,Negeri,,Pingit Lawang RT 3 RW 3 Pingit Kode Pos 56272,Kab. Temanggung,Kec. Pringsurat,2986052705,0
20344703,SMKS MAARIF NU 03 LARANGAN,Swasta,,"JALAN RAYA DESA RENGASPENDAWA KM 7,5 RT 1 RW 2 Rengaspendawa Kode Pos 52262",Kab. Brebes,Kec. Larangan,2834582353,2834582868
20344705,SMKS MUHAMMADIYAH LARANGAN,Swasta,,IRIGASI LARANGAN RT 0 RW 0 Larangan Kode Pos 52262,Kab. Brebes,Kec. Larangan,2836183723,2836183723
20345173,SMK ANDALUSIA,Swasta,,JL. KERTEK KM. 05 WONOSOBO RT 21 RW 8 Ngadikusuman Kode Pos 56371,Kab. Wonosobo,Kec. Kertek,2863329789,
20345174,SMKS NU 05 KALIWUNGU SELATAN,Swasta,,JL. PANGERAN DJUMINAH NO. 30 PROTOMULYO RT 4 RW 7 Protomulyo Kode Pos 51372,Kab. Kendal,Kec. Kaliwungu Selatan,82339517292,
20346709,SMKS GEMA NUSANTARA,Swasta,,JL. MASJID NO. 13 RT 5 RW 14 Wonosobo Timur Kode Pos 56311,Kab. Wonosobo,Kec. Wonosobo,286324140,
20346819,SMKS MUHAMMADIYAH MARGASARI,Swasta,,RAYA BARAT MARGASARI RT 3 RW 4 MARGASARI Kode Pos 52463,Kab. Tegal,Kec. Margasari,2834690047,2834690047
20347320,SMKN 1 PURWOJATI,Negeri,,KLAPA SAWIT KECAMATAN PURWOJATI RT 1 RW 1 KLAPA SAWIT Kode Pos 53175,Kab. Banyumas,Kec. Purwojati,2817919088,2816578097
20347489,SMK ISLAM AR ROYYANNA KAWUNGANTEN,Swasta,,JL. TAPAL BATAS UJUNGMANIK RT 7 RW 4 Ujungmanik Kode Pos 53253,Kab. Cilacap,Kec. Kawunganten,85869265811,85869265811
20347811,SMK SUDIRMAN,Swasta,,Jl. Merbau Raya No.37 A RT.5 RW.9 Banyumanik RT 5 RW 9 Padangsari Kode Pos 50267,Kota Semarang,Kec. Banyumanik,247473656,
20347833,SMK NU ROUDLOTUL FURQON,Swasta,,"MAHAKAM, KEBUMEN, KEC. BANYUBIRU, KAB. SEMARANG RT 2 RW 7 Kebumen Kode Pos 50664",Kab. Semarang,Kec. Banyubiru,2985993161,0
20347834,SMK MUHAMMADIYAH SUMOWONO,Swasta,,KH. AHMAD DAHLAN NO 8-9 RT 3 RW 1 Sumowono Kode Pos 50662,Kab. Semarang,Kec. Sumowono,298713567,
20347835,SMK BINA NUSANTARA,Swasta,,"JL. KI SARINO MANGUN PRANOTO NO. 5 SISEMUT, UNGARAN RT 0 RW 0 Ungaran Kode Pos 50511",Kab. Semarang,Kec. Ungaran Barat,246924644,246924644
20348591,SMKS ASY SYAMSURIYYAH WANASARI,Swasta,,Jalan Raya Pebatan-Rengaspendawa Km 5  RT 9 RW 3 Jagalempeni Kode Pos 52252,Kab. Brebes,Kec. Wanasari,2834513852,0
20349072,SMKS WIDYA WISATA SRAGEN,Swasta,,"JL. Tawang RT. 03 RW. 06, Sine, Sragen RT 1 RW 16 Sine Kode Pos 57211",Kab. Sragen,Kec. Sragen,2718824057,2718824057
20349096,SMK SAKA MEDIKA DUKUHWARU,Swasta,,DESA SELAPURA KEC. DUKUHWARU RT 0 RW 0 Selapura Kode Pos 52451,Kab. Tegal,Kec. Dukuhwaru,2836196209,2836196209
20349403,SMK MAARIF NU DORO,Swasta,,Jl. Raya Doro-Jolotigo RT 0 RW 0 Doro Kode Pos 51191,Kab. Pekalongan,Kec. Doro,2854484165,
20349407,SMK PRIMA KESESI,Swasta,,Jl. Raya Kesesi-Sragi RT 1 RW 5 Mulyorejo Kode Pos 51162,Kab. Pekalongan,Kec. Kesesi,81575432423,
20349408,SMK ISLAMIYYAH SAPUGARUT,Swasta,,Jl. Sapugarut Gg. 11 No 80 A Buaran  RT 1 RW 2 Sapugarut Kode Pos 51171,Kab. Pekalongan,Kec. Buaran,2854415586,
20349565,SMKS MUHAMMADIYAH PURWODADI,Swasta,,JL.KYAI AHMAD DAHLAN NO.1 RT 9 RW 8 Kalongan Kode Pos 58111,Kab. Grobogan,Kec. Purwodadi,292423122,292423122
20350352,SMKS NASIONAL DUKUHTURI,Swasta,,Jl. Mbah Tengah Desa Kupu Kec.Dukuhturi Kab. Tegal RT 4 RW 1 Kupu Kode Pos 52417,Kab. Tegal,Kec. Dukuhturi,283310094,
20350560,SMKS COKROAMINOTO WANADADI,Swasta,,H.O.S. COKROAMINOTO 2 WANADADI RT 4 RW 2 Wanadadi Kode Pos 53461,Kab. Banjarnegara,Kec. Wanadadi,2863398502,
20350561,SMKS MAARIF 01 KARANGKOBAR,Swasta,,K.H. HASYIM ASYARI RT 2 RW 4 LEKSANA Kode Pos 53453,Kab. Banjarnegara,Kec. Karangkobar,2865988005,2865988005
20350566,SMKN 1 WANAYASA,Negeri,,JL. RAYA WANAYASA RT 1 RW 3 Wanayasa Kode Pos 53457,Kab. Banjarnegara,Kec. Wanayasa,85291474717,2865988816
20350570,SMKS NU MAARIF 2 KUDUS,Swasta,,JL. SILIWANGI GANG 1 NO. 99 JEKULO KUDUS RT 1 RW 8 Jekulo Kode Pos 59382,Kab. Kudus,Kec. Jekulo,2914246170,2914246170
20350670,SMKS DARUSSALAM SUBAH,Swasta,,JALAN LAPANGAN SELATAN NO. 05 (KOMPLEK PONDOK PESANTREN DARUSSALAM) RT 3 RW 2 Kemiri Barat Kode Pos 51262,Kab. Batang,Kec. Subah,81326880065,
